eventId_x,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,gameweek,dateutc,wyId,label,firstName,middleName,lastName
8,Simple pass,[{'id': 1801}],7868,"[{'y': 68, 'x': 61}, {'y': 79, 'x': 72}]",2499719,Pass,1609,1H,2521.140075,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alex,,Oxlade-Chamberlain
8,Simple pass,[{'id': 1801}],167145,"[{'y': 79, 'x': 72}, {'y': 67, 'x': 65}]",2499719,Pass,1609,1H,2526.255808,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",H\u00e9ctor,,Beller\u00edn Moruno
8,High pass,[{'id': 1801}],7868,"[{'y': 67, 'x': 65}, {'y': 87, 'x': 91}]",2499719,Pass,1609,1H,2528.60604,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alex,,Oxlade-Chamberlain
1,Ground defending duel,"[{'id': 702}, {'id': 1801}]",14853,"[{'y': 13, 'x': 9}, {'y': 100, 'x': 100}]",2499719,Duel,1631,1H,2530.940806,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Christian,,Fuchs
1,Ground attacking duel,"[{'id': 702}, {'id': 1801}]",120339,"[{'y': 87, 'x': 91}, {'y': 0, 'x': 0}]",2499719,Duel,1609,1H,2531.32537,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
5,Ball out of the field,[],0,"[{'y': 7, 'x': 1}, {'y': 100, 'x': 100}]",2499719,Interruption,1631,1H,2533.884181,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
3,Goal kick,[],8480,"[{'y': 100, 'x': 100}, {'y': 10, 'x': 58}]",2499719,Free Kick,1631,1H,2567.031908,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Kasper,,Schmeichel
1,Air duel,"[{'id': 703}, {'id': 1801}]",14853,"[{'y': 10, 'x': 58}, {'y': 10, 'x': 84}]",2499719,Duel,1631,1H,2569.913523,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Christian,,Fuchs
1,Air duel,"[{'id': 701}, {'id': 1802}]",167145,"[{'y': 90, 'x': 42}, {'y': 90, 'x': 16}]",2499719,Duel,1609,1H,2570.271671,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",H\u00e9ctor,,Beller\u00edn Moruno
7,Clearance,[{'id': 1802}],370224,"[{'y': 90, 'x': 16}, {'y': 100, 'x': 23}]",2499719,Others on the ball,1609,1H,2573.609239,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
5,Ball out of the field,[],0,"[{'y': 0, 'x': 77}, {'y': 100, 'x': 100}]",2499719,Interruption,1631,1H,2575.894399,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
3,Throw in,[{'id': 1801}],14853,"[{'y': 0, 'x': 77}, {'y': 10, 'x': 80}]",2499719,Free Kick,1631,1H,2590.641311,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Christian,,Fuchs
1,Ground defending duel,"[{'id': 702}, {'id': 1801}]",3319,"[{'y': 90, 'x': 20}, {'y': 90, 'x': 21}]",2499719,Duel,1609,1H,2594.135224,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
1,Ground attacking duel,"[{'id': 702}, {'id': 1801}]",8013,"[{'y': 10, 'x': 80}, {'y': 10, 'x': 79}]",2499719,Duel,1631,1H,2594.165833,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Marc,,Albrighton
8,Cross,"[{'id': 402}, {'id': 801}, {'id': 1802}]",8013,"[{'y': 10, 'x': 79}, {'y': 64, 'x': 93}]",2499719,Pass,1631,1H,2596.089656,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Marc,,Albrighton
7,Clearance,"[{'id': 1401}, {'id': 1802}]",7868,"[{'y': 36, 'x': 7}, {'y': 28, 'x': 0}]",2499719,Others on the ball,1609,1H,2599.132981,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alex,,Oxlade-Chamberlain
5,Ball out of the field,[],0,"[{'y': 72, 'x': 100}, {'y': 100, 'x': 100}]",2499719,Interruption,1631,1H,2601.05253,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
3,Corner,[{'id': 1801}],26150,"[{'y': 100, 'x': 100}, {'y': 83, 'x': 79}]",2499719,Free Kick,1631,1H,2615.521271,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
8,Cross,"[{'id': 402}, {'id': 801}, {'id': 1802}]",8013,"[{'y': 83, 'x': 79}, {'y': 35, 'x': 96}]",2499719,Pass,1631,1H,2618.266521,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Marc,,Albrighton
7,Clearance,"[{'id': 1401}, {'id': 1802}]",167145,"[{'y': 65, 'x': 4}, {'y': 95, 'x': 12}]",2499719,Others on the ball,1609,1H,2620.62291,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",H\u00e9ctor,,Beller\u00edn Moruno
1,Ground attacking duel,"[{'id': 701}, {'id': 1802}]",8653,"[{'y': 5, 'x': 88}, {'y': 10, 'x': 74}]",2499719,Duel,1631,1H,2624.134087,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Harry ,,Maguire
1,Ground defending duel,"[{'id': 703}, {'id': 1801}]",370224,"[{'y': 95, 'x': 12}, {'y': 90, 'x': 26}]",2499719,Duel,1609,1H,2624.411445,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
1,Ground defending duel,"[{'id': 701}, {'id': 1802}]",8653,"[{'y': 10, 'x': 74}, {'y': 21, 'x': 72}]",2499719,Duel,1631,1H,2629.312388,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Harry ,,Maguire
1,Ground attacking duel,"[{'id': 703}, {'id': 1801}]",0,"[{'y': 90, 'x': 26}, {'y': 79, 'x': 28}]",2499719,Duel,1609,1H,2629.312388,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
8,Simple pass,"[{'id': 2001}, {'id': 1802}]",370224,"[{'y': 79, 'x': 28}, {'y': 88, 'x': 31}]",2499719,Pass,1609,1H,2629.969005,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
8,Simple pass,[{'id': 1801}],12829,"[{'y': 12, 'x': 69}, {'y': 22, 'x': 88}]",2499719,Pass,1631,1H,2632.590633,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Jamie,,Vardy
1,Ground attacking duel,"[{'id': 502}, {'id': 701}, {'id': 1802}]",8653,"[{'y': 22, 'x': 88}, {'y': 27, 'x': 86}]",2499719,Duel,1631,1H,2636.110855,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Harry ,,Maguire
1,Ground defending duel,"[{'id': 501}, {'id': 703}, {'id': 1801}]",120339,"[{'y': 78, 'x': 12}, {'y': 73, 'x': 14}]",2499719,Duel,1609,1H,2636.506327,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
7,Clearance,[{'id': 1802}],120339,"[{'y': 73, 'x': 14}, {'y': 87, 'x': 22}]",2499719,Others on the ball,1609,1H,2638.489938,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,High pass,[{'id': 1801}],8488,"[{'y': 13, 'x': 78}, {'y': 86, 'x': 73}]",2499719,Pass,1631,1H,2640.052345,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Wes,,Morgan
8,Cross,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",8013,"[{'y': 86, 'x': 73}, {'y': 100, 'x': 100}]",2499719,Pass,1631,1H,2645.75546,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Marc,,Albrighton
7,Touch,[{'id': 1401}],7868,"[{'y': 9, 'x': 20}, {'y': 19, 'x': 33}]",2499719,Others on the ball,1609,1H,2647.387078,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alex,,Oxlade-Chamberlain
1,Ground attacking duel,"[{'id': 504}, {'id': 703}, {'id': 1801}]",26150,"[{'y': 81, 'x': 67}, {'y': 87, 'x': 72}]",2499719,Duel,1631,1H,2648.804644,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
1,Ground defending duel,"[{'id': 503}, {'id': 701}, {'id': 1802}]",3319,"[{'y': 19, 'x': 33}, {'y': 13, 'x': 28}]",2499719,Duel,1609,1H,2649.293359,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
1,Ground attacking duel,"[{'id': 503}, {'id': 602}, {'id': 703}, {'id': 1801}]",26150,"[{'y': 87, 'x': 72}, {'y': 86, 'x': 85}]",2499719,Duel,1631,1H,2649.858925,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
1,Ground defending duel,"[{'id': 504}, {'id': 601}, {'id': 701}, {'id': 1802}]",7868,"[{'y': 13, 'x': 28}, {'y': 14, 'x': 15}]",2499719,Duel,1609,1H,2650.231473,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alex,,Oxlade-Chamberlain
1,Ground defending duel,"[{'id': 504}, {'id': 701}, {'id': 1802}]",3319,"[{'y': 14, 'x': 15}, {'y': 16, 'x': 11}]",2499719,Duel,1609,1H,2652.491236,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
1,Ground attacking duel,"[{'id': 503}, {'id': 703}, {'id': 1801}]",26150,"[{'y': 86, 'x': 85}, {'y': 84, 'x': 89}]",2499719,Duel,1631,1H,2653.500369,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
1,Ground defending duel,"[{'id': 504}, {'id': 702}, {'id': 1801}]",14869,"[{'y': 16, 'x': 11}, {'y': 0, 'x': 0}]",2499719,Duel,1609,1H,2653.823285,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
1,Ground attacking duel,"[{'id': 503}, {'id': 702}, {'id': 1801}]",0,"[{'y': 84, 'x': 89}, {'y': 100, 'x': 100}]",2499719,Duel,1631,1H,2653.823285,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
5,Ball out of the field,[],0,"[{'y': 93, 'x': 100}, {'y': 100, 'x': 100}]",2499719,Interruption,1631,1H,2657.688924,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
3,Corner,"[{'id': 801}, {'id': 1801}]",26150,"[{'y': 100, 'x': 100}, {'y': 55, 'x': 93}]",2499719,Free Kick,1631,1H,2674.664029,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
1,Air duel,"[{'id': 701}, {'id': 1802}]",12829,"[{'y': 55, 'x': 93}, {'y': 0, 'x': 93}]",2499719,Duel,1631,1H,2676.235406,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Jamie,,Vardy
1,Air duel,"[{'id': 703}, {'id': 1801}]",3560,"[{'y': 45, 'x': 7}, {'y': 100, 'x': 7}]",2499719,Duel,1609,1H,2676.311286,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Ignacio,,Monreal Eraso
5,Ball out of the field,[],0,"[{'y': 0, 'x': 93}, {'y': 100, 'x': 100}]",2499719,Interruption,1631,1H,2681.460929,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
3,Throw in,[{'id': 1801}],14853,"[{'y': 0, 'x': 93}, {'y': 49, 'x': 97}]",2499719,Free Kick,1631,1H,2700.807052,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Christian,,Fuchs
1,Ground loose ball duel,"[{'id': 701}, {'id': 1802}]",14763,"[{'y': 49, 'x': 97}, {'y': 46, 'x': 98}]",2499719,Duel,1631,1H,2703.645421,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Shinji,,Okazaki
1,Ground loose ball duel,"[{'id': 703}, {'id': 1801}]",14869,"[{'y': 51, 'x': 3}, {'y': 54, 'x': 2}]",2499719,Duel,1609,1H,2703.968891,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
2,Foul,[],14763,"[{'y': 46, 'x': 98}, {'y': 49, 'x': 97}]",2499719,Foul,1631,1H,2704.658724,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Shinji,,Okazaki
3,Free Kick,[{'id': 1801}],7882,"[{'y': 54, 'x': 4}, {'y': 75, 'x': 19}]",2499719,Free Kick,1609,1H,2720.663971,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Petr,,\u010cech
8,Simple pass,[{'id': 1801}],370224,"[{'y': 75, 'x': 19}, {'y': 38, 'x': 30}]",2499719,Pass,1609,1H,2724.737278,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
8,Simple pass,[{'id': 1801}],3560,"[{'y': 38, 'x': 30}, {'y': 73, 'x': 32}]",2499719,Pass,1609,1H,2729.824042,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Ignacio,,Monreal Eraso
8,Simple pass,[{'id': 1801}],370224,"[{'y': 73, 'x': 32}, {'y': 27, 'x': 33}]",2499719,Pass,1609,1H,2734.083175,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
8,Simple pass,[{'id': 1801}],3560,"[{'y': 27, 'x': 33}, {'y': 19, 'x': 43}]",2499719,Pass,1609,1H,2736.71845,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Ignacio,,Monreal Eraso
7,Touch,[],14869,"[{'y': 19, 'x': 43}, {'y': 20, 'x': 61}]",2499719,Others on the ball,1609,1H,2738.088543,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
8,High pass,[{'id': 1802}],14869,"[{'y': 20, 'x': 61}, {'y': 61, 'x': 71}]",2499719,Pass,1609,1H,2740.636918,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
8,Head pass,[{'id': 1802}],14853,"[{'y': 39, 'x': 29}, {'y': 63, 'x': 37}]",2499719,Pass,1631,1H,2742.238633,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Christian,,Fuchs
7,Touch,[],49876,"[{'y': 37, 'x': 63}, {'y': 36, 'x': 64}]",2499719,Others on the ball,1609,1H,2744.612308,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
1,Ground attacking duel,"[{'id': 501}, {'id': 602}, {'id': 703}, {'id': 1801}]",265366,"[{'y': 64, 'x': 36}, {'y': 69, 'x': 20}]",2499719,Duel,1631,1H,2745.077757,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Onyinye Wilfred,,Ndidi
1,Ground defending duel,"[{'id': 502}, {'id': 1601}, {'id': 601}, {'id': 701}, {'id': 1802}]",49876,"[{'y': 36, 'x': 64}, {'y': 31, 'x': 80}]",2499719,Duel,1609,1H,2745.737821,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
8,Simple pass,[{'id': 1801}],149019,"[{'y': 69, 'x': 20}, {'y': 66, 'x': 9}]",2499719,Pass,1631,1H,2747.557191,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Danny,,Simpson
8,Launch,[{'id': 1802}],8480,"[{'y': 66, 'x': 9}, {'y': 94, 'x': 56}]",2499719,Pass,1631,1H,2749.221312,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Kasper,,Schmeichel
6,,[],26150,"[{'y': 94, 'x': 56}, {'y': 100, 'x': 100}]",2499719,Offside,1631,1H,2752.836986,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
3,Free Kick,[{'id': 1801}],7868,"[{'y': 7, 'x': 61}, {'y': 47, 'x': 45}]",2499719,Free Kick,1609,1H,2766.023146,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alex,,Oxlade-Chamberlain
8,Simple pass,[{'id': 1801}],120339,"[{'y': 47, 'x': 45}, {'y': 79, 'x': 62}]",2499719,Pass,1609,1H,2771.128047,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],370224,"[{'y': 79, 'x': 62}, {'y': 51, 'x': 65}]",2499719,Pass,1609,1H,2775.057844,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Rob,,Holding
8,Simple pass,[{'id': 1801}],120339,"[{'y': 51, 'x': 65}, {'y': 26, 'x': 62}]",2499719,Pass,1609,1H,2779.560124,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],49876,"[{'y': 26, 'x': 62}, {'y': 22, 'x': 73}]",2499719,Pass,1609,1H,2782.049175,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
8,Simple pass,[{'id': 1801}],7945,"[{'y': 22, 'x': 73}, {'y': 23, 'x': 76}]",2499719,Pass,1609,1H,2783.149106,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Daniel Nii,,Tackie Mensah Welbeck
1,Ground defending duel,"[{'id': 601}, {'id': 702}, {'id': 1801}]",149019,"[{'y': 77, 'x': 24}, {'y': 76, 'x': 34}]",2499719,Duel,1631,1H,2783.416836,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Danny,,Simpson
1,Ground attacking duel,"[{'id': 602}, {'id': 702}, {'id': 1801}]",0,"[{'y': 23, 'x': 76}, {'y': 24, 'x': 66}]",2499719,Duel,1609,1H,2783.416836,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
8,Simple pass,[{'id': 1801}],49876,"[{'y': 24, 'x': 66}, {'y': 36, 'x': 65}]",2499719,Pass,1609,1H,2784.962194,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
8,Simple pass,[{'id': 1801}],3560,"[{'y': 36, 'x': 65}, {'y': 57, 'x': 66}]",2499719,Pass,1609,1H,2787.835396,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Ignacio,,Monreal Eraso
8,Simple pass,[{'id': 1801}],120339,"[{'y': 57, 'x': 66}, {'y': 65, 'x': 69}]",2499719,Pass,1609,1H,2789.773261,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mohamed Naser,,Elsayed Elneny
8,Simple pass,[{'id': 1801}],3319,"[{'y': 65, 'x': 69}, {'y': 26, 'x': 68}]",2499719,Pass,1609,1H,2796.21149,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
8,Simple pass,[{'id': 1801}],14869,"[{'y': 26, 'x': 68}, {'y': 22, 'x': 74}]",2499719,Pass,1609,1H,2799.081833,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
8,Simple pass,[{'id': 1801}],49876,"[{'y': 22, 'x': 74}, {'y': 43, 'x': 74}]",2499719,Pass,1609,1H,2800.593825,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
1,Ground loose ball duel,"[{'id': 703}, {'id': 1801}]",192748,"[{'y': 57, 'x': 26}, {'y': 72, 'x': 33}]",2499719,Duel,1631,1H,2800.890455,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Matty,,James
1,Ground loose ball duel,"[{'id': 701}, {'id': 1802}]",25413,"[{'y': 43, 'x': 74}, {'y': 28, 'x': 67}]",2499719,Duel,1609,1H,2801.132885,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alexandre,,Lacazette
1,Ground defending duel,"[{'id': 503}, {'id': 601}, {'id': 703}, {'id': 1801}]",3560,"[{'y': 28, 'x': 67}, {'y': 30, 'x': 66}]",2499719,Duel,1609,1H,2803.409868,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Ignacio,,Monreal Eraso
1,Ground attacking duel,"[{'id': 504}, {'id': 602}, {'id': 701}, {'id': 1802}]",26150,"[{'y': 72, 'x': 33}, {'y': 70, 'x': 34}]",2499719,Duel,1631,1H,2803.416016,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Riyad,,Mahrez
8,Simple pass,[{'id': 1801}],3560,"[{'y': 30, 'x': 66}, {'y': 14, 'x': 59}]",2499719,Pass,1609,1H,2805.438582,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Ignacio,,Monreal Eraso
8,Simple pass,[{'id': 1801}],7868,"[{'y': 14, 'x': 59}, {'y': 14, 'x': 75}]",2499719,Pass,1609,1H,2806.329415,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alex,,Oxlade-Chamberlain
8,Simple pass,[{'id': 1801}],49876,"[{'y': 14, 'x': 75}, {'y': 37, 'x': 72}]",2499719,Pass,1609,1H,2810.463102,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
8,Simple pass,[{'id': 1801}],3319,"[{'y': 37, 'x': 72}, {'y': 44, 'x': 85}]",2499719,Pass,1609,1H,2812.169451,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Mesut,,\u00d6zil
1,Ground attacking duel,"[{'id': 703}, {'id': 1801}]",25413,"[{'y': 44, 'x': 85}, {'y': 48, 'x': 87}]",2499719,Duel,1609,1H,2812.436686,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alexandre,,Lacazette
1,Ground defending duel,"[{'id': 701}, {'id': 1802}]",8488,"[{'y': 56, 'x': 15}, {'y': 52, 'x': 13}]",2499719,Duel,1631,1H,2812.540911,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Wes,,Morgan
10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",25413,"[{'y': 48, 'x': 87}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,2813.844402,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Alexandre,,Lacazette
7,Touch,[{'id': 1401}],8653,"[{'y': 49, 'x': 14}, {'y': 61, 'x': 11}]",2499719,Others on the ball,1631,1H,2814.014522,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Harry ,,Maguire
8,Simple pass,"[{'id': 301}, {'id': 1801}]",14869,"[{'y': 39, 'x': 89}, {'y': 50, 'x': 92}]",2499719,Pass,1609,1H,2814.484544,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Sead,,Kola\u0161inac
10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",7945,"[{'y': 50, 'x': 92}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,2815.900791,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Daniel Nii,,Tackie Mensah Welbeck
9,Reflexes,"[{'id': 101}, {'id': 1203}, {'id': 1802}]",8480,"[{'y': 100, 'x': 100}, {'y': 50, 'x': 8}]",2499719,Save attempt,1631,1H,2817.604704,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Kasper,,Schmeichel
8,Simple pass,[{'id': 1802}],14853,"[{'y': 24, 'x': 31}, {'y': 100, 'x': 100}]",2499719,Pass,1631,1H,2852.557381,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Christian,,Fuchs
8,Simple pass,[{'id': 1801}],14763,"[{'y': 50, 'x': 50}, {'y': 42, 'x': 38}]",2499719,Pass,1631,2H,2.836169000000154,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Shinji,,Okazaki
8,High pass,[{'id': 1802}],8653,"[{'y': 42, 'x': 38}, {'y': 16, 'x': 74}]",2499719,Pass,1631,2H,5.311682000000019,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Harry ,,Maguire
8,Head pass,"[{'id': 1401}, {'id': 1801}]",167145,"[{'y': 84, 'x': 26}, {'y': 68, 'x': 32}]",2499719,Pass,1609,2H,8.449574000000212,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",H\u00e9ctor,,Beller\u00edn Moruno
8,Simple pass,[{'id': 1802}],49876,"[{'y': 68, 'x': 32}, {'y': 100, 'x': 27}]",2499719,Pass,1609,2H,10.458702999999787,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Granit,,Xhaka
5,Ball out of the field,[],0,"[{'y': 0, 'x': 73}, {'y': 100, 'x': 100}]",2499719,Interruption,1631,2H,14.254189000000224,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
3,Throw in,[{'id': 1801}],14853,"[{'y': 0, 'x': 78}, {'y': 38, 'x': 92}]",2499719,Free Kick,1631,2H,68.15105099999982,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Christian,,Fuchs
1,Air duel,"[{'id': 702}, {'id': 1801}]",8653,"[{'y': 38, 'x': 92}, {'y': 37, 'x': 89}]",2499719,Duel,1631,2H,71.96320999999989,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Harry ,,Maguire
1,Air duel,"[{'id': 702}, {'id': 1801}]",0,"[{'y': 62, 'x': 8}, {'y': 63, 'x': 11}]",2499719,Duel,1609,2H,71.96320999999989,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",NA,NA,NA
1,Air duel,"[{'id': 702}, {'id': 1801}]",8653,"[{'y': 37, 'x': 89}, {'y': 30, 'x': 85}]",2499719,Duel,1631,2H,72.14435000000003,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Harry ,,Maguire
1,Air duel,"[{'id': 702}, {'id': 1801}]",7945,"[{'y': 63, 'x': 11}, {'y': 70, 'x': 15}]",2499719,Duel,1609,2H,72.57383100000015,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Daniel Nii,,Tackie Mensah Welbeck
1,Ground loose ball duel,"[{'id': 701}, {'id': 1802}]",8013,"[{'y': 30, 'x': 85}, {'y': 24, 'x': 92}]",2499719,Duel,1631,2H,73.32017399999995,1,2017-08-11 18:45:00,2499719,"Arsenal - Leicester City, 4 - 3",Marc,,Albrighton
